ECG1,ECG2,ECG3,ECG4,ECG5,ECG6,ECG7
-0.07568729117257382,-0.1246552772786196,0.21301556159269375,0.09616573522141679,-0.3100503467713403,-0.11968292170472242,-0.09428174395888646
-0.08407396253835554,-0.1267922248891102,0.2002156650874948,0.07536435945742634,-0.30929666494680064,-0.11735866365192282,-0.09523233899421896
-0.08942098365624274,-0.12938708984470598,0.19500089243722854,0.05752880484728609,-0.30915310650403116,-0.11385590855826712,-0.0948002503417951
-0.0962878298980772,-0.13228723303037182,0.18746844305351065,0.04387790200216735,-0.30897365845056934,-0.11212089902589559,-0.09609651629906667
-0.10162103442392852,-0.1373243238265283,0.17240354428607485,0.039124462618599226,-0.30854298312226097,-0.1115643865343802,-0.09687427587342963
-0.1104774699189303,-0.1438878057730352,0.15091236003043215,0.037336844388881296,-0.3082199766260297,-0.10865087996115254,-0.09523233899421896
-0.11856017625992259,-0.1518250397548575,0.1387445571798109,0.03315219262385978,-0.3079328597404908,-0.11271014754632365,-0.09782487090876212
-0.1257309875265465,-0.16022019108178495,0.12831501187927843,0.031405202081180895,-0.3076098532442595,-0.1156236541195513,-0.09860263048312506
-0.13077404361964423,-0.16922589886885256,0.12020314331219761,0.03018637147000958,-0.3076098532442595,-0.11385590855826712,-0.09825695956118598
-0.13870476744824178,-0.18021591515137575,0.1161472090286572,0.02839875324029165,-0.30732273635872054,-0.11444515707869518,-0.1000717319013662
-0.14267012936254056,-0.19120593143389897,0.11325011311184262,0.033761607929445436,-0.30732273635872054,-0.11097513801395213,-0.10024456736233574
-0.14481170112810263,-0.20250122594649225,0.10450615089018407,0.05159716253958569,-0.30732273635872054,-0.11038588949352407,-0.09963964324894234
-0.14908102806719084,-0.21532291160943598,0.11261801945726489,0.06585748069029007,-0.3071432883052587,-0.10924012848158061,-0.10102232693669869
-0.15152656485754235,-0.22855163491247316,0.12194140086228636,0.0700421324553116,-0.3071432883052587,-0.10750511894920908,-0.1016272510500921
-0.1489290455547961,-0.24030484677017158,0.1271561735125526,0.07239853830357613,-0.30699972986248925,-0.10806163144072448,-0.10084949147572915
-0.1458755787148657,-0.2526686150880102,0.13295036534618176,0.07239853830357613,-0.3068561714197198,-0.1051808608964095,-0.10205933970251596
-0.14145426926338275,-0.2638112704855684,0.13237094616281883,0.06528869307174347,-0.30732273635872054,-0.09820808673801074,-0.10257784608542458
-0.1339656763799335,-0.27022211331704027,0.13121210779609302,0.04980954430986776,-0.3076098532442595,-0.09300305814089617,-0.10205933970251596
-0.12313346822380027,-0.27556448234326686,0.12310023922901218,0.02067949270287332,-0.3076098532442595,-0.09182456110004004,-0.10257784608542458
-0.11032548740653558,-0.28136476871459853,0.11203860027390199,0.0004875322444685262,-0.3077534116870289,-0.08720878102335354,-0.10344202339027231
-0.09704774246005084,-0.28350171632508914,0.10276789334009533,-0.01677923474712511,-0.3079328597404908,-0.08197101639732629,-0.10283709927687891
-0.0767511687593369,-0.2812121295995635,0.09291776722292576,-0.030430137592243844,-0.3080764181832602,-0.07964675834452671,-0.10344202339027231
-0.0530971631939031,-0.2758697605733369,0.09117950967283701,-0.0340053740516797,-0.3079328597404908,-0.07732250029172712,-0.10404694750366572
-0.024869865664591616,-0.2668640527862693,0.0906000904894741,-0.040546431664965764,-0.30836353506879915,-0.0755874907593556,-0.103182770198818
0.004117344426693501,-0.25297389331808023,0.09117950967283701,-0.0458686586670805,-0.3086865415650304,-0.07211747169461255,-0.10404694750366572
0.038755540660655265,-0.23404664305373477,0.08770299457265952,-0.052409716280366565,-0.3086865415650304,-0.07270672021504061,-0.10456545388657434
0.0750793611229949,-0.20875942966292907,0.08364706028911911,-0.05301913158595222,-0.30836353506879915,-0.073263232706556,-0.103182770198818
0.11459481434562381,-0.17685785462060477,0.07727344927212704,-0.04351225281881596,-0.30836353506879915,-0.073263232706556,-0.10456545388657434
0.1545662151054369,-0.14083502347233431,0.07321751498858663,-0.022101461749239854,-0.30836353506879915,-0.07152822317418449,-0.10525679573045253
0.19882075939637409,-0.09641704099713638,0.0720586766218608,-0.00012188306111713155,-0.30836353506879915,-0.07617673927978366,-0.10439261842560481
0.24231539112533762,-0.04655493008568854,0.06916158070504622,0.01592605331930519,-0.3082199766260297,-0.07732250029172712,-0.10465187161705912
0.28473232867550224,0.010684738052453109,0.05925878011666184,0.021288908008458975,-0.30836353506879915,-0.07732250029172712,-0.10465187161705912
0.32623737115129847,0.07703187338768575,0.05752052256657309,0.015357265700758575,-0.3082199766260297,-0.07850099733258324,-0.1049975425389982
0.36865430870146304,0.14846697922408653,0.05694110338321017,0.012960232165454987,-0.3080764181832602,-0.07964675834452671,-0.10603455530481548
0.4092474561028909,0.22478653674160873,0.05925878011666184,0.009384995706019129,-0.30836353506879915,-0.0755874907593556,-0.10560246665239162
0.44494952992361575,0.3077713356156612,0.0615764568501135,0.010603826317190444,-0.30836353506879915,-0.06399893652427033,-0.10577530211336116
0.47851003197877856,0.3959458644009052,0.062155876033476415,0.011172613935737059,-0.30836353506879915,-0.05241038228918506,-0.10663947941820888
0.506751146100126,0.48722405519186174,0.06684390397159455,0.012350816859869329,-0.3086865415650304,-0.04717261766315782,-0.10698515034014797
0.5329888543762701,0.5805883138882972,0.06916158070504622,0.005809759246583271,-0.3082199766260297,-0.04370259859841478,-0.10586171984384593
0.5523735330026156,0.67629303901527,0.07321751498858663,-0.0060535253688175335,-0.30897365845056934,-0.03672982444001602,-0.10724440353160229
0.5691468757341791,0.7739311929326869,0.07089983825513496,-0.018526225289803994,-0.30958378183233953,-0.03384905389570103,-0.10776290991451092
0.5802968655071377,0.8727904597703839,0.05983819930002476,-0.029820722286658184,-0.3109834766493418,-0.030346298802045316,-0.10663947941820888
0.5871637117489722,0.9710900498529526,0.06331471440020225,-0.04412166812440162,-0.3129574052374218,-0.017022735034588527,-0.10715798580111752
0.5889875018977089,1.067354451735054,0.06447355276692808,-0.057772570969520355,-0.3161515805890423,-0.00134217718541948,-0.10879992268032819
0.5831845332426375,1.1605660713164543,0.055782265016484346,-0.0696764832719602,-0.31981232087966355,0.006776357984922741,-0.10715798580111752
0.5757097569512241,1.2486388406916749,0.03839968951559687,-0.07800515911496418,-0.3251598728728259,0.005008612423638548,-0.10741723899257183
0.5641176362331173,1.3320815569108326,0.025652467481612724,-0.07800515911496418,-0.33172767162952865,-0.0019314257058475445,-0.10975051771566068
0.5477864244467021,1.4074852797381445,0.011693732609687936,-0.07085468619609248,-0.33980283403531075,-0.007725702823390178,-0.10784932764499569
0.5262739906468303,1.4752061671086925,0.0030024448592441996,-0.0696764832719602,-0.3491341328153256,-0.018168496046531986,-0.10784932764499569
0.5032417317230113,1.5322931961317992,-0.0010534894242962105,-0.06671066211811,-0.359793347190958,-0.025730518725358812,-0.11096036594244749
0.4766862418300418,1.5773217350671371,-0.0004740702409332947,-0.057772570969520355,-0.3717086979408232,-0.02802204074924573,-0.10862708721935864
0.4493708393750987,1.606577565448854,-0.008585938808014115,-0.05123151335623429,-0.3846648474007669,-0.030935547322473382,-0.1084542517583891
0.41884998756783043,1.6215361987222885,-0.0010534894242962105,-0.042902837513230305,-0.39902069167771287,-0.03208130833441684,-0.11078753048147795
0.3909266550633084,1.6226046725275338,0.009955475059599189,-0.030430137592243844,-0.4142737762219679,-0.030935547322473382,-0.10879992268032819
0.36102754989765495,1.6077986783691345,0.023914209931523978,-0.025676698208675713,-0.43028054259076265,-0.02687627973730227,-0.1090591758717825
0.33081066311517615,1.5777796524122423,0.03318491686533063,-0.02628611351426137,-0.44678976350925054,-0.0216712511401877,-0.11104678367293226
0.2999858462831184,1.532140557016764,0.03724085114887104,-0.02925193466811157,-0.46311953637427655,-0.012963467449417418,-0.10957768225469114
0.27297440885296476,1.4730692194982018,0.03782027033223395,-0.032827171127547426,-0.47926986118584075,-0.0036664352382190673,-0.10983693544614545
0.2462807530396364,1.4015323542517777,0.03434375523205646,-0.03636177989994424,-0.4949895106690966,0.003862851411695089,-0.1121702141692343
0.22094112324582474,1.3171229236373982,0.026811305848338556,-0.03636177989994424,-0.5093453549460425,0.012570635102465375,-0.1106146950205084
0.19667918763081202,1.2223849129056472,0.01927885646462065,-0.035183576975811974,-0.5215478225814466,0.020689170272807596,-0.1106146950205084
0.1742548587565719,1.1186411943868289,0.017487924443317093,-0.0310395528978295,-0.5305561148652301,0.027629208402293687,-0.11294797374359725
0.15167854736993708,1.0078251968713865,0.025073048298249807,-0.03221775582196177,-0.536047225301162,0.02939695396357788,-0.11104678367293226
0.12878445436647692,0.8914124318046593,0.025652467481612724,-0.040546431664965764,-0.5361907837439315,0.02939695396357788,-0.11139245459487135
0.11017350489414085,0.7733206364725467,0.023914209931523978,-0.03936822874083349,-0.5304125564224607,0.0316884759874648,-0.11363931558747543
0.09185270385455836,0.6543130064502237,0.019858275647983568,-0.029820722286658184,-0.5178870822908254,0.034012734040264385,-0.11199737870826476
0.0726338243326434,0.5332701882274334,0.020437694831346484,-0.023889079978957783,-0.4974300041961774,0.03227772450789286,-0.11242946736068862
0.055086752447070425,0.415941588470496,0.012852570976413768,-0.022101461749239854,-0.46843119875674655,0.027629208402293687,-0.11519483473620133
0.040593147401427866,0.303650079509715,0.00705837914278461,-0.02153267413069324,-0.42967041920899246,0.028807705443149815,-0.11355289785699066
0.024869865664591616,0.19700621780523064,0.004740702409332947,-0.023279664673372124,-0.3820807954309166,0.034012734040264385,-0.11320722693505157
0.009312383032185971,0.09840134949259197,-0.0027917469743849576,-0.01677923474712511,-0.32469330793382517,0.041574756719091215,-0.11554050565814042
-0.00502923950106186,0.008547790441962487,-0.019594903291909514,-0.016169819441539453,-0.25725672944287153,0.044455527263406194,-0.11398498650941452
-0.014341622533247831,-0.07158774495143583,-0.01843606492518368,-0.017348022365671723,-0.18066830022536487,0.04504477578383426,-0.11441707516183838
-0.026859454917758943,-0.14114030170240438,-0.009165357991377032,-0.01499161651740718,-0.09460501378507385,0.047925546328149236,-0.11675035388492723
-0.037387698049102726,-0.19853260895558109,0.0030024448592441996,-0.01023817713383905,0.00014355844276945956,0.05198481391332035,-0.11433065743135361
-0.04683824700164754,-0.2438155464159776,0.017487924443317093,-0.0019095012908350608,0.10300318268708723,0.055487569006976066,-0.11476274608377747
-0.05340112821869255,-0.27861726464396774,0.03376433604869355,0.003453353398318727,0.21300483945918564,0.06301685565689022,-0.11640468296298814
-0.0625615287384838,-0.30212368835936454,0.04651155808267769,0.007028589857754586,0.32867705472067765,0.07345964888003204,-0.11441707516183838
-0.06698283818996675,-0.3160138478275536,0.04593213889931477,0.003453353398318727,0.4478305622193291,0.0786646774771466,-0.11536767019717087
-0.07125216512905498,-0.3219667733139203,0.04245562379913728,-0.00369711952055299,0.5694604528557538,0.0850482031151173,-0.11675035388492723
-0.07278580684503813,-0.31967718658839467,0.039558527882322704,-0.007231728292949805,0.6913774603777172,0.09493448384674372,-0.1156269233886252
-0.07553530866017909,-0.3108241179163621,0.036082012782145206,-0.01677923474712511,0.8116076561971396,0.10013951244385828,-0.11597259431056428
-0.07919670554968841,-0.29418645437754226,0.03782027033223395,-0.031608340516376114,0.9286436766649415,0.10652303808182897,-0.11700960707638154
-0.07889274052489896,-0.2740380911929164,0.03318491686533063,-0.04529987104853389,1.0399014698112727,0.11231731519937162,-0.1156269233886252
-0.07874075801250423,-0.2523633368579401,0.024493629114886895,-0.044690455742948235,1.1425816460021287,0.11346307621131507,-0.11614542977153382
-0.07705513378412636,-0.23053594340792874,0.014011409343139599,-0.0280737317439793,1.2361099714664316,0.11346307621131507,-0.11778736665074449
-0.07720711629652108,-0.20662248205243844,0.007637798326147526,-0.015560404135953793,1.3169692643563295,0.11405232473174313,-0.11640468296298814
-0.07583927368496854,-0.18265814099193647,-0.0022123277910220417,-0.009019346522667735,1.383508602579974,0.10711228660225704,-0.11614542977153382
-0.07430563196898539,-0.1608307475419251,-0.0033711661577478735,-0.005484737750270919,1.4347948562593635,0.10072876096428635,-0.11821945530316835
-0.07141796423348559,-0.14083502347233431,-0.003950585341110789,-0.00369711952055299,1.468961765638495,0.09899375143191483,-0.11640468296298814
-0.07110018261666025,-0.1219077732079888,-0.005688842891199536,-0.002478288909381675,1.4859016618852912,0.10072876096428635,-0.11700960707638154
-0.06988432251750244,-0.10496483143909886,-0.015538969008369104,0.003453353398318727,1.4848249735645203,0.09955026392343022,-0.11873796168607699
-0.06698283818996675,-0.09137995020097991,-0.005688842891199536,0.014138435089587259,1.465911148729644,0.09549099633825911,-0.11761453118977495
-0.06683085567757202,-0.0810004903785969,0.0035818640426071155,0.019501289778741045,1.4303445445335103,0.09955026392343022,-0.11700960707638154
-0.06683085567757202,-0.0735720534468914,0.014011409343139599,0.013569647471040645,1.378484057083043,0.10534454104097285,-0.11934288579947039
-0.06698283818996675,-0.06884024088080502,0.0285495633984273,0.0075973774763012,1.3104373552103192,0.10999305714657202,-0.1183922907641379
-0.06377738883764161,-0.06487162388989387,0.039558527882322704,0.005240971628036656,1.2293986142669593,0.11290656371979968,-0.11796020211171404
-0.06485508301644058,-0.06212411981926307,0.04593213889931477,0.010603826317190444,1.1354037238636556,0.11290656371979968,-0.11934288579947039
-0.06531103055362476,-0.0642610674297537,0.047670396449403525,0.02246711093259125,1.0305701710312578,0.11523082177259926,-0.11882437941656177
-0.0672868032147562,-0.06716121061541953,0.04419388134922603,0.037336844388881296,0.918271579174848,0.1215816113816573,-0.11917005033850085
-0.06637490814038784,-0.07051927114619051,0.035502593598782294,0.042699699078035086,0.8000153119435057,0.12449511795488494,-0.11960213899092471
-0.0691244099555288,-0.07402997079199654,0.02623188666497564,0.03672742908329564,0.6794621096278521,0.12855438554005605,-0.11977497445189425
-0.06897242744313407,-0.07855826453803619,0.025652467481612724,0.023076526238176905,0.5581552254876587,0.13493791117802675,-0.11934288579947039
-0.06988432251750244,-0.08496910736950805,0.023914209931523978,0.010603826317190444,0.43853515305000657,0.1395864272836259,-0.12072556948722675
-0.0691244099555288,-0.09076939374083974,0.017487924443317093,0.014138435089587259,0.32225281440674436,0.14596995292159662,-0.11977497445189425
-0.07003630502989716,-0.09672231922720648,0.002423025675881284,0.029617583851462966,0.2114974758101063,0.14770496245396814,-0.11960213899092471
-0.07293778935743285,-0.10175941002336293,-0.0033711661577478735,0.04924075669132114,0.1083507346802496,0.14770496245396814,-0.12133049360062015
-0.07278580684503813,-0.10618594435937923,-0.005109423707836621,0.06703568361442235,0.014176396223484131,0.14596995292159662,-0.12037989856528766
-0.07278580684503813,-0.10969664400518525,0.0012641873091554525,0.06825451422559367,-0.0712408772243443,0.14538070440116857,-0.12037989856528766
-0.07400166694419594,-0.11305470453595623,0.004740702409332947,0.06585748069029007,-0.14571181941100145,0.14826147494548353,-0.12158974679207447
-0.07583927368496854,-0.11610748683665711,0.006478959959421694,0.07418615653329406,-0.20966710566479568,0.14538070440116857,-0.12081198721771153
-0.07445761448138012,-0.11931290825239305,0.006478959959421694,0.07715197768714427,-0.26185059961149426,0.14132143681599746,-0.12020706310431811
-0.07568729117257382,-0.12206041232302384,0.023914209931523978,0.06585748069029007,-0.3031954311290986,0.13608367218997022,-0.12271317728837651
-0.07614323870975799,-0.1235868034733743,0.04071736624904854,0.04209028377244943,-0.33370160021760875,0.13493791117802675,-0.12115765813965061
-0.07858877550010951,-0.12511319462372472,0.055202845833121426,0.009994411011604786,-0.35401511986948725,0.13608367218997022,-0.12115765813965061
-0.07583927368496854,-0.1235868034733743,0.06273529521683933,-0.018526225289803994,-0.3654639056803517,0.13726216923082635,-0.12331810140176991
-0.07659918624694217,-0.12175513409295376,0.06099703766675058,-0.03936822874083349,-0.3688016394747416,0.13667292071039827,-0.12141691133110492
-0.07735909880891581,-0.1219077732079888,0.06099703766675058,-0.05301913158595222,-0.3654639056803517,0.13667292071039827,-0.12158974679207447
-0.07843679298771478,-0.1219077732079888,0.054623426649758514,-0.05895077389365262,-0.35659917183933754,0.1424671978279409,-0.12340451913225468
-0.07796702885849471,-0.12038138205763836,0.04245562379913728,-0.05956018919923828,-0.3433200158831625,0.15176423003913925,-0.1221082531749831
-0.07858877550010951,-0.11870235179225287,0.0285495633984273,-0.05005331043210202,-0.3276003663999067,0.1552342491038823,-0.1221082531749831
-0.07811901137088943,-0.11793915621707765,0.01927885646462065,-0.03457416167022632,-0.3099067883285708,0.15408848809193884,-0.12392302551516332
-0.07781504634609998,-0.11702332152686738,0.01927885646462065,-0.026854901132807984,-0.2912800803792335,0.15464500058345423,-0.12219467090546787
-0.07720711629652108,-0.11519165214644685,0.020437694831346484,-0.020923258825107583,-0.27311993736889684,0.15814775567710995,-0.12279959501886129
-0.07659918624694217,-0.11274942630588614,0.01632908607659126,-0.01141638005797132,-0.25650304761833187,0.16335278427422453,-0.12452794962855672
-0.07919670554968841,-0.11152831338560577,0.00705837914278461,-0.0006906706796637454,-0.2415370799596157,0.16276353575379646,-0.12297243047983082
-0.07811901137088943,-0.11045983958036047,-0.0010534894242962105,0.005240971628036656,-0.22843737205690254,0.16047201372990955,-0.12409586097613286
-0.07766306383370526,-0.10984928312022028,-0.011483034724828693,0.010603826317190444,-0.21820883300957852,0.15696925863625383,-0.12530570920291967
-0.07629522122215272,-0.10969664400518525,-0.012641873091554526,0.005240971628036656,-0.2099542225503346,0.15582349762431036,-0.12375019005419377
-0.07720711629652108,-0.10725441816462454,-0.009744777174739946,-0.009628761828253393,-0.20478611861063406,0.15002922050676773,-0.12452794962855672
-0.07720711629652108,-0.1057280270142741,-0.012641873091554526,-0.020313843519521924,-0.20202261858732196,0.14014293977514133,-0.12573779785534353
-0.07751108132131053,-0.10633858347441427,-0.020753741658635347,-0.023279664673372124,-0.20141249520555177,0.13379215016608328,-0.12478720282001105
-0.07553530866017909,-0.105422748784204,-0.010903615541465779,-0.01499161651740718,-0.20263274196909217,0.125084366475313,-0.12530570920291967
-0.07705513378412636,-0.10404899674888861,-0.0027917469743849576,-0.00012188306111713155,-0.20539624199240428,0.11637658278454273,-0.12694764608213036
-0.07751108132131053,-0.10359107940378347,0.01111431342632502,-0.002478288909381675,-0.20981066410756516,0.1146415732521712,-0.12513287374195012
-0.07583927368496854,-0.10313316205867834,0.022755371564798146,-0.01795743767125738,-0.21530177454349697,0.11290656371979968,-0.12591063331631308
-0.07690315127173163,-0.10328580117371339,0.025073048298249807,-0.0280737317439793,-0.221403008361199,0.11172806667894354,-0.12755257019552374
-0.07843679298771478,-0.10374371851881851,0.029708401765153134,-0.0310395528978295,-0.22750424217890103,0.11172806667894354,-0.12599705104679784
-0.07858877550010951,-0.10343844028874842,0.035502593598782294,-0.022101461749239854,-0.23331835911106416,0.10940380862614396,-0.1261698865077674
-0.07614323870975799,-0.10236996648350312,0.039558527882322704,-0.016169819441539453,-0.23924014487530434,0.10593378956140091,-0.12815749430891715
-0.07766306383370526,-0.10206468825343303,0.036661431965508126,-0.012594582982103593,-0.24444413842569726,0.09955026392343022,-0.12634272196873694
-0.07735909880891581,-0.1013014926782578,0.03434375523205646,-0.00845055890412112,-0.24946868392262836,0.09549099633825911,-0.12599705104679784
-0.07796702885849471,-0.10145413179329285,0.035502593598782294,-0.01320399828768925,-0.2533088722667114,0.0908752162615726,-0.1279846588479476
-0.0767511687593369,-0.10221732736846807,0.035502593598782294,-0.017348022365671723,-0.25650304761833187,0.08855095820877301,-0.12694764608213036
-0.07950067057447786,-0.1029805229436433,0.03318491686533063,-0.023889079978957783,-0.2589435411454127,0.0891074707002884,-0.1267748106211608
-0.07796702885849471,-0.10313316205867834,0.023914209931523978,-0.032827171127547426,-0.26030734635172253,0.0850482031151173,-0.12755257019552374
-0.07811901137088943,-0.10328580117371339,0.012852570976413768,-0.030430137592243844,-0.261240476229724,0.07519465841240355,-0.12729331700406943
-0.07644720373454744,-0.10191204913839798,0.0012641873091554525,-0.015560404135953793,-0.26185059961149426,0.061871094644946764,-0.1267748106211608
-0.07796702885849471,-0.09992774064294241,0.0035818640426071155,0.0028439380927330693,-0.2613840346724935,0.05083905290137689,-0.12712048154309988
-0.07735909880891581,-0.10114885356322276,0.012273151793050852,0.018323086854608775,-0.26063035284795383,0.04272051773103467,-0.12789824111746284
-0.07766306383370526,-0.10145413179329285,0.014011409343139599,0.03672742908329564,-0.25941010608441345,0.03633699209306397,-0.12755257019552374
-0.07614323870975799,-0.10038565798804754,0.0035818640426071155,0.05098774723400003,-0.2577232943818723,0.028807705443149815,-0.12850316523085625
-0.07796702885849471,-0.10053829710308258,0.007637798326147526,0.053384780769303614,-0.2560364826793311,0.01895416074043607,-0.1283303297698867
-0.07568729117257382,-0.09992774064294241,0.013431990159776683,0.04684372315601756,-0.25406255409125106,0.011392138061609245,-0.12858958296134101
-0.07583927368496854,-0.09992774064294241,0.023914209931523978,0.03437102323503109,-0.2523757423887099,0.007332870476438135,-0.1292809248052192
-0.0767511687593369,-0.09977510152790736,0.03028782094851605,0.026042347392027106,-0.2502582553578604,0.0032736028912670246,-0.12910808934424964
-0.07811901137088943,-0.098553988607627,0.030867240131878967,0.02246711093259125,-0.24857144365531922,-0.0059906932910186545,-0.12876241842231057
-0.07659918624694217,-0.0974855148023817,0.034923174415419374,0.02067949270287332,-0.24720763844900936,-0.0158442379937324,-0.13031793757103646
-0.07781504634609998,-0.09702759745727656,0.032026078498604796,0.024864144467894835,-0.24566438518923767,-0.023962773164074618,-0.1301451021100669
-0.07659918624694217,-0.0971802365723116,0.029708401765153134,0.03437102323503109,-0.24415702154015834,-0.027465528257730337,-0.1301451021100669
-0.07644720373454744,-0.09763815391741673,0.029128982581790218,0.05159716253958569,-0.24322389166215685,-0.029789786310529923,-0.13152778579782326
-0.0750793611229949,-0.0971802365723116,0.029708401765153134,0.08312424768188371,-0.24214720334138592,-0.03208130833441684,-0.13075002622346032
-0.07492737861060018,-0.0947380107317509,0.032605497681967716,0.11700773867244628,-0.24171652801307753,-0.03499481490764449,-0.13075002622346032
-0.07735909880891581,-0.09489064984678594,0.03028782094851605,0.1371996991308511,-0.24078339813507604,-0.039054082492815605,-0.13316972267703395
-0.07614323870975799,-0.0947380107317509,0.021596533198072313,0.15739165958925586,-0.2403168331960753,-0.046026856651214365,-0.1317006212587928
-0.07553530866017909,-0.09412745427161072,0.01517024770986543,0.17701483242911403,-0.24002971631053638,-0.05414539182155659,-0.13126853260636895
-0.07460959699377484,-0.09275370223629532,0.013431990159776683,0.19306276880953638,-0.2397067098143051,-0.06573394605664186,-0.13368822905994257
-0.07538332614778435,-0.09199050666112009,0.005320121592695863,0.21211715403084794,-0.23924014487530434,-0.07444172974741214,-0.13213270991121667
-0.0750793611229949,-0.09214314577615514,-0.0016329086076591261,0.21032953580113,-0.23880946954699597,-0.08023600686495477,-0.13213270991121667
-0.0750793611229949,-0.09244842400622523,-0.005109423707836621,0.1948503870392543,-0.23880946954699597,-0.08776529351486893,-0.13386106452091212
-0.07369770191940649,-0.09153258931601496,0.00705837914278461,0.17348022365671723,-0.23801989811176394,-0.08661953250292546,-0.13152778579782326
-0.07415364945659067,-0.09107467197090983,0.014590828526502515,0.14435017204972278,-0.23773278122622504,-0.0860302839824974,-0.13126853260636895
-0.0750793611229949,-0.09000619816566452,0.032026078498604796,0.1259052021339969,-0.23740977472999375,-0.08776529351486893,-0.13273763402461008
-0.07354571940701175,-0.08878508524538416,0.04245562379913728,0.1092478504479889,-0.23665609290545409,-0.088354542035297,-0.13075002622346032
-0.07415364945659067,-0.08939564170552435,0.05230574991630685,0.10270679283470285,-0.23636897601991516,-0.09067880008809658,-0.130490773032006
-0.07369770191940649,-0.08985355905062947,0.058099941749936004,0.10510382637000644,-0.2360459695236839,-0.09473806767326769,-0.1317006212587928
-0.07523134363538964,-0.09015883728069957,0.06099703766675058,0.10449441106442078,-0.23514872925637476,-0.10400236385555336,-0.12936734253570398
-0.07278580684503813,-0.09015883728069957,0.06916158070504622,0.10510382637000644,-0.23453860587460457,-0.1115643865343802,-0.1292809248052192
-0.07308977186982758,-0.08878508524538416,0.07321751498858663,0.1057132416755921,-0.23374903443937253,-0.1161801666110667,-0.1301451021100669
-0.07415364945659067,-0.0864954985198585,0.06916158070504622,0.1057132416755921,-0.23270823572929394,-0.12141793123709393,-0.1279846588479476
-0.07568729117257382,-0.08680077674992859,0.05925878011666184,0.11343250221301042,-0.2319186642940619,-0.1225636922490374,-0.12858958296134101
-0.07460959699377484,-0.08695341586496363,0.054623426649758514,0.1259052021339969,-0.2310214240267528,-0.11968292170472242,-0.1292809248052192
-0.07553530866017909,-0.08588494205971832,0.062155876033476415,0.13541208090113316,-0.2298011772632124,-0.11503440559912324,-0.12789824111746284
-0.07476157950616957,-0.0851217464845431,0.06684390397159455,0.14670657789798733,-0.22872448894244143,-0.1156236541195513,-0.1279846588479476
-0.07445761448138012,-0.08435855090936788,0.065052971950291,0.15442583843540567,-0.22782724867513232,-0.1161801666110667,-0.12936734253570398
-0.07354571940701175,-0.08420591179433283,0.06099703766675058,0.15739165958925586,-0.22628399541536062,-0.11503440559912324,-0.1277254056564933
-0.07308977186982758,-0.0837479944492277,0.0615764568501135,0.1722613930455459,-0.2253867551480515,-0.1179479121723509,-0.12815749430891715
-0.0750793611229949,-0.08222160329887725,0.06099703766675058,0.19663800526897224,-0.2239870603310493,-0.12547719882226505,-0.13057719076249077
-0.07430563196898539,-0.0806952121485268,0.06389413358356516,0.21089832341967663,-0.22308982006374015,-0.12953646640743616,-0.12910808934424964
-0.0732417543822223,-0.07916882099817636,0.06684390397159455,0.21687059341441606,-0.2217260148574303,-0.13241723695175114,-0.1292809248052192
-0.07248184182024868,-0.07855826453803619,0.06568506560486873,0.22934329333540251,-0.22064932653665933,-0.13647650453692226,-0.13187345671976236
-0.07354571940701175,-0.07779506896286097,0.0615764568501135,0.23885017210253878,-0.21910607327688766,-0.1393900111101499,-0.13031793757103646
-0.0707962175918708,-0.07748979073279087,0.0795911260055787,0.24539122971582483,-0.21820883300957852,-0.143449278695321,-0.13057719076249077
-0.07172192925827504,-0.07672659515761565,0.10624440844027282,0.25550752378854674,-0.21684502780326867,-0.1486543072924356,-0.13316972267703395
-0.07125216512905498,-0.07448788813710167,0.13295036534618176,0.25550752378854674,-0.21544533298626645,-0.15097856534523518,-0.13247838083315577
-0.0720258942830645,-0.07158774495143583,0.1526506175805209,0.2460006450214105,-0.21408152777995657,-0.14924355581286364,-0.13256479856364053
-0.0691244099555288,-0.072198301411576,0.1631328373522682,0.233487317413385,-0.2127177225736467,-0.14691929776006407,-0.13394748225139688
-0.0691244099555288,-0.07128246672136573,0.171244705919349,0.2216240327979842,-0.21103091087110556,-0.14691929776006407,-0.1333425581380035
-0.06973234000510771,-0.06990871468605034,0.17703889775297815,0.2234116510277021,-0.20966710566479568,-0.14636278526854868,-0.13308330494654916
-0.07049225256708135,-0.06761912796052467,0.17877715530306693,0.21804879633854835,-0.20812385240502398,-0.14230351768337757,-0.13533016593915326
-0.06866846241834462,-0.06639801504024431,0.17645947856961525,0.21508297518469813,-0.2062934822597134,-0.143449278695321,-0.13368822905994257
-0.07049225256708135,-0.06594009769513919,0.17356238265280066,0.21687059341441606,-0.20460667055717224,-0.14053577212209337,-0.13316972267703395
-0.06927639246792353,-0.06517690211996396,0.17356238265280066,0.2091107051899587,-0.20277630041186162,-0.13418498251303534,-0.13550300140012278
-0.06882044493073936,-0.06471898477485882,0.17356238265280066,0.1990350388042758,-0.20080237182378155,-0.13012571492786423,-0.13351539359897302
-0.06713482070236147,-0.06349787185457847,0.16660935245244568,0.1942815994207077,-0.19929500817470225,-0.12429870178140892,-0.13291046948557964
-0.06759076823954566,-0.06166620247415794,0.15902422859751297,0.19545980234483995,-0.19714163153316033,-0.12547719882226505,-0.13507091274769892
-0.06806053236876572,-0.06029245043884254,0.15844480941415004,0.20256964757667262,-0.1954548198306192,-0.13300648547217922,-0.13308330494654916
